window_idx,window_start_s,bytes_read_per_sec,bytes_written_per_sec,rw_volume_ratio,file_deletion_rate,file_rename_rate,target_extension_velocity,seq_vs_random_disk_ratio,urandom_bytes_per_sec,mmap_brk_rate,mprotect_rate,futex_rate,net_packet_rate,net_byte_volume,unique_dest_ip_rate,dns_query_rate,connection_failure_rate,child_spawn_rate,execve_rate,syscall_sequence_entropy,io_burstiness_std,dir_ops,drop_rate,ransom_note_hits,library_call_rate_openssl,vmrss_kb,mean_file_entropy,time_to_first_encryption_s,encryption_slope,file_entropy_delta
217,21.7,1055630,1235790,0.8542,560,0,1130,1120,0,0,0,0,0,0,0,0,0,0,0,2.7771,16062.318,0,0,0,0,0,0.0,0.0036,1.087,3.163
220,22.0,1148090,1400780,0.8196,690,0,1380,1380,0,0,0,0,0,0,0,0,0,0,0,2.7774,11172.7584,0,0,0,0,0,0.0,0.0036,1.087,3.163
223,22.3,1307640,1030540,1.2689,440,0,870,900,0,0,0,0,0,0,1,10,20,0,0,3.0271,16356.6107,90,0,0,0,0,0.0,0.0036,1.087,3.163
225,22.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,66734.6426,0,0,0,0,0,0.0,0.0036,1.087,3.163
228,22.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0036,1.087,3.163
231,23.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0036,1.087,3.163
233,23.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0036,1.087,3.163
236,23.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0036,1.087,3.163
239,23.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0036,1.087,3.163
241,24.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0036,1.087,3.163
244,24.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,682.4,0,0,0,0,0,0.0,0.0036,1.087,3.163
247,24.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,673.5922,0,0,0,0,0,0.0,0.0036,1.087,3.163
249,24.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.6,0,0,0,0,0,0.0,0.0036,1.087,3.163
252,25.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.4,0,0,0,0,0,0.0,0.0036,1.087,3.163
255,25.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.4,0,0,0,0,0,0.0,0.0036,1.087,3.163
257,25.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.8,0,0,0,0,0,0.0,0.0036,1.087,3.163
260,26.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.8,0,0,0,0,0,0.0,0.0036,1.087,3.163
263,26.3,4520570,8330,542.6855,0,0,0,120,33180,0,0,0,0,0,0,0,0,0,0,2.6971,322.663,40,0,0,0,0,0.0,0.0036,1.087,3.163
