window_idx,window_start_s,bytes_read_per_sec,bytes_written_per_sec,rw_volume_ratio,file_deletion_rate,file_rename_rate,target_extension_velocity,seq_vs_random_disk_ratio,urandom_bytes_per_sec,mmap_brk_rate,mprotect_rate,futex_rate,net_packet_rate,net_byte_volume,unique_dest_ip_rate,dns_query_rate,connection_failure_rate,child_spawn_rate,execve_rate,syscall_sequence_entropy,io_burstiness_std,dir_ops,drop_rate,ransom_note_hits,library_call_rate_openssl,vmrss_kb,mean_file_entropy,time_to_first_encryption_s,encryption_slope,file_entropy_delta
56,5.6,38110,110810,0.3439,0,0,270,140,0,212992,0,330,190,3616,1,0,0,140,0,4.2031,1671.1582,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
57,5.7,59880,143950,0.416,0,0,300,150,0,245760,0,330,180,3353,1,0,0,150,0,4.2255,1535.0265,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
58,5.8,46550,136630,0.3407,0,0,320,160,0,278528,0,390,250,4775,1,0,0,160,0,4.2247,1565.5469,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
59,5.9,51020,120350,0.4239,0,0,300,150,0,229376,0,300,220,4164,1,0,0,140,0,4.2067,1369.6145,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
60,6.0,24270,87760,0.2765,0,0,220,110,0,180224,0,310,190,3576,1,0,0,110,0,4.2299,1987.0106,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
61,6.1,29800,85050,0.3504,0,0,160,80,0,131072,0,230,110,2120,1,0,0,80,0,4.1863,2438.5588,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
62,6.2,43540,99390,0.4381,0,0,220,110,0,180224,0,270,160,2992,1,0,0,110,0,4.2208,1979.5338,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
63,6.3,46040,99970,0.4605,0,0,240,120,0,196608,0,320,160,2992,1,0,0,120,0,4.2247,1246.2949,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
64,6.4,26770,106170,0.2521,0,0,240,120,0,196608,0,250,160,3042,1,0,0,120,0,4.2222,797.4094,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
65,6.5,37280,121150,0.3077,0,0,260,130,0,212992,0,240,170,3242,1,0,0,130,0,4.2121,1167.6886,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
66,6.6,57610,126600,0.4551,0,0,280,140,0,229376,0,320,160,2992,1,0,0,150,0,4.2243,1118.5461,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
67,6.7,59150,145860,0.4055,0,0,340,170,0,294912,0,410,310,6102,1,0,0,170,0,4.2255,1616.2174,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
68,6.8,65410,184940,0.3537,0,0,420,210,0,327680,0,600,360,6971,1,0,0,200,0,4.201,2715.3633,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
69,6.9,57280,148820,0.3849,0,0,360,180,0,294912,0,330,240,4538,1,0,0,180,0,4.2316,2243.5662,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
70,7.0,37400,114090,0.3278,0,0,240,120,0,196608,0,390,130,2418,1,0,0,120,0,4.198,2408.3706,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
71,7.1,43540,132750,0.328,0,0,270,140,0,229376,0,260,210,4116,1,0,0,140,0,4.2327,2330.4935,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
72,7.2,37300,111810,0.3336,0,0,240,120,0,196608,0,330,160,3042,1,0,0,120,0,4.2117,2684.9362,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
73,7.3,44680,118220,0.3779,0,0,250,120,0,196608,0,250,170,3542,1,0,0,120,0,4.2003,1390.2031,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
